4.30961061235256,4.04197345093888,2.68306636714945,4.48902780685688,2.19120904783281,5.27074304490685,2.71971789053522,3.90359422585747,4.26854946938761,3.21535240143582,4.42837363887926,2.57528400576525,5.08593247026282,2.82489161712973,3.96887373235644,1.51457460561792,5.38360704948988,2.37227631166101,4.39004231243926,2.87192645575039,4.66307610449059,2.92033562323858,4.6600143676143,3.01821048543894,4.24451037198989,1.72821684448845,5.04527830002322,2.36370951184325,4.36502932208473,1.78729775536437,4.51982882864144,2.48780860637567,5.0434843074776,2.57041544345369,4.52494634347206,2.51333921386973,3.8124512307849,3.92310771022092,3.75816945499979,3.96249940055281,3.27185585600239,4.51996677128778,2.67338808991627,4.25016848756891,2.8241646495189,4.57815895750729,2.31687918071026,4.18438117488426,2.55579181760298,4.78659384155093,2.53516863739548,4.78483718104386,2.75632359970249,4.03052056647653,2.64638739574391,3.91916249843575,4.69144898946641,3.85864525224712,3.70812887967946,3.54967061249932
4.34798450898102,2.73548106019677,5.42681479419503,2.74972949800063,4.54962859866182,2.60856095895824,4.05460227237944,2.53892749342515,3.65838083770918,4.82101855613076,2.99130413590853,5.17503125934283,3.00572988623122,3.84806024248036,4.31716009593158,2.46241038689708,3.90865709662896,4.20483459676562,2.67705410997468,4.39372335376717,2.57624743138808,4.15170123981803,2.21077869433797,4.52475576569574,2.95491022020457,3.57049058131571,4.42578493373541,2.96604634087567,4.7297467436347,2.56130407387303,4.55209040480535,2.6591775994488,4.12365778670321,3.0224943814356,4.78078330781286,3.03646932457113,4.89969534387172,3.00122509487745,3.62463663820706,3.87884635700885,3.42428012204961,3.91577271338258,3.69907634370545,4.03211388119924,2.37104389820123,4.6033970748301,2.20123298376808,5.33202208142345,2.90769592819081,4.59424890134822,2.82375471578981,5.04596334432461,2.43396694304136,4.20043014847167,3.07038839306481,3.94608615516927,3.90655744482555,3.75208714330735,3.85030816197032,3.84470160280971
4.18206254846644,2.77194830504827,4.13186146034571,3.11826097431741,4.12832916002069,2.54227648361636,4.41010061671715,2.82382207355083,4.2811822305364,2.54782158949319,4.13322575063398,2.30757269431624,4.57501903186169,2.20581789288601,4.78178656230592,1.8020305697277,4.82228831077336,1.6809407433673,4.59567627996031,2.04899761491423,4.31449406804767,2.31344430388049,3.67378540274688,4.70850584030976,2.16238165380181,4.34196888845465,1.88056448436594,4.36320094249067,3.22904077596151,4.16435852130367,2.08903992525289,3.90067189952812,4.31617397962876,2.88638322356967,4.15648651991286,2.14388488527773,3.94783337080552,3.61141120821381,4.49126236567672,2.56577810381439,3.79155780466737,4.94515386326469,3.17734490391747,4.01263066646493,3.08910429473372,4.6430300212838,2.44034223258456,5.42815384264128,2.56520128024965,3.68022666471655,4.09151344226233,2.87617133386202,5.35441683657569,2.84215486917208,4.41608154254616,2.56267347424684,4.26887279590969,2.4683123347394,4.82165923578111,3.49173904581642
4.4639545201694,3.34034026879932,3.55275733370609,4.56827680427634,2.9388083372929,3.59769999866248,4.38398298203618,2.74651790242405,5.00082659434071,2.34362636262925,4.25510110995021,2.00223162839388,4.57913330393067,2.55704399450591,4.07739946742025,2.814216647153,3.81222905041256,3.61075616148838,4.70185562883385,2.43169278016649,4.62543896483742,2.34583779866889,4.66627496325926,3.25157411211932,4.82499496874396,2.65409154594639,3.32104270049281,5.40482093078421,3.2360555145594,4.2910966225369,2.68428465431839,4.60925182869514,2.51503965299806,4.60525022495715,2.35825279621682,3.86951168297977,4.54154249905028,3.60828810521423,3.84934849419628,3.4249223395431,4.41611101689148,2.75198155377832,3.56900892142667,4.18268461966181,2.48731230600077,4.31924891302439,1.95536626025559,5.47477697648854,2.39508556893026,3.66286505646345,4.26784130962144,2.93104610982639,3.84559306102287,2.76455601989565,4.10845918005883,2.76676607506136,4.3403427739949,2.51553026938414,4.69444979678024,2.02554069592097
5.09410463547297,2.48532506095764,4.69649927964089,3.00739916476631,4.31161191472535,2.23380980635434,5.07860450907018,1.65489208944371,4.47170770341792,2.1379898887754,4.5080684050825,2.85942644678203,4.35072138425769,2.7708198729079,4.31006495382227,2.44401100970718,4.7861832420298,3.06295448373187,3.1088055351749,4.59019505434566,2.87905665832785,4.08419749030597,2.96599280206881,4.11609464154068,2.44741337620489,4.87641845275472,3.33779367779022,4.18223729760115,2.5106910389011,3.93161707876154,3.91315825538815,3.5068883035137,3.97496428593526,2.88420257610762,3.95337691970316,3.69885435638871,4.07924683765516,3.29087380855566,3.13917012144181,4.63031238320225,2.14191234163309,4.975028636057,2.67639583019234,4.13469121954531,3.08178405357961,3.92555990301603,3.74714309513878,3.54658197893582,3.79313925833557,4.43423253077166,3.07947199667276,4.65768661668733,2.54258752858135,4.56961618990081,2.64683786807238,3.73263952498459,4.92008541581394,3.02500661720048,4.52402878519371,3.09958354981725
4.16974366901351,2.48863687331391,4.87074010746401,2.11480493655452,5.43087798717649,2.41071909113625,5.11501122238028,3.28198418595357,4.09724846123858,2.91828629993429,3.85048395805701,4.19659409491152,3.32120549235746,4.18058893736357,2.49113193908434,4.17750441024625,2.42804253107389,4.97248017939385,2.36825169362509,4.38600870224078,1.87163634605534,4.9177741339397,2.98967650702389,4.86466039640187,3.09446860122555,3.32624031493286,4.4596074297308,2.95448400325216,4.09914264228357,2.64344828553133,4.03182827349602,2.76360482685232,4.23000333227676,1.8363999704418,4.56306928516483,2.93338202640776,4.10576547041871,2.88924529687868,4.74049655928035,2.67806068816443,4.18210390135188,2.26478767528133,4.8903125434621,2.04435663068127,4.68758678097545,2.28291539022533,3.49232963743965,3.63087744658916,4.49155281466856,2.76347723065719,4.68830329467877,3.46986003349606,4.68520335188398,3.1413280677414,4.32897073129983,2.58341821998131,5.12210850937842,2.92663020144302,3.67818446867908,4.05117238412794
1.91896288125846,4.6247354723511,1.2055229531431,5.52597902384603,2.04458684213113,4.32230556979051,2.26353639621186,4.81997751042298,2.80686384615395,4.53313386886957,2.3545221581098,3.88130081530793,3.92316866342467,4.05110477108567,2.48125208762219,4.4562167695041,1.97599495543904,4.64480940806661,2.44046355077019,4.37879947582146,2.39601021441906,5.2749047888497,2.97517053063321,4.66274381025014,2.27451813350883,4.58176040626437,2.97505677230526,4.21112459654574,1.6461409111292,4.9587891461606,1.49709768179005,4.42798528611728,2.78653998487988,4.60173304425829,3.10448626441486,4.3193323499354,2.60730041116781,3.9973812579159,3.15343025998551,4.24350268685283,2.33696374938255,4.91134272436303,3.02385057601198,5.02944033728346,2.50529478848665,4.20512219631381,2.26817776343359,4.38918559995295,2.25597603237932,4.41133597231225,3.06342689994345,3.90688576420809,3.84229165738805,4.24800183570155,3.36523173176518,3.76923328651674,3.8136809932986,4.21570689031332,3.30245278906224,4.02994863514068
2.02008561127539,5.4358801300055,3.19455731332972,3.74625493541982,4.03755352875638,2.00778084919206,4.93179944121469,3.16912636949856,3.39337633549036,3.86253639097704,3.71417858799132,3.70878353993682,3.12263281874011,4.4880646955739,2.01235163402643,4.61963778359074,2.65336665207749,4.27281752956107,2.90969018443545,4.28190706110911,2.30161748596509,4.82401403345051,2.32299747336425,5.26362938582985,2.60270584976026,4.69749843049796,2.67305249544199,3.00378858021473,3.80634418803596,3.87244299379941,4.06055288642646,1.79006955827194,5.19142855203494,2.16692095772586,4.16279426724843,1.64996171530377,4.15974463421816,2.21329062196327,4.81045499346792,1.55151814407438,4.33487499647851,2.43264350671825,4.27590790089265,3.41208879026027,4.64778926817812,3.08003918918042,4.18991956668143,2.74783357396862,4.05153216323286,2.77601674438718,5.02924259231778,3.18315607735297,3.74559140464099,3.34586389153041,4.12271747146006,2.8861923206588,4.92041371646187,2.12298463307439,4.70583827395823,2.54344412580526
4.92915191936995,2.59763973808117,4.19318689631408,1.96760485993468,4.44737318606954,2.17945215690597,5.6165100332728,3.72966786759523,3.75665726422313,3.54336539161394,3.21147234337505,4.47518535067336,2.23324110205357,5.56281998737177,2.24872173202588,4.47832505971129,4.13112661595018,2.53630599358476,4.59409410692802,2.04719282124647,4.76132392246545,2.03811825467491,4.62763768855796,2.26576690563684,3.98766554685285,2.34352611221648,4.99067388014618,3.2734265102881,3.46378316335779,4.06033754980398,3.22960330038641,3.68964814971373,2.95784790052101,3.9149609200915,3.59131753916432,4.07769514787107,2.57406836838263,4.55040015105526,2.35512197955739,4.6543265705388,2.33536635618175,5.01581515751196,2.23610488788356,4.61816725771985,2.0609928993604,4.69110528919924,2.39645400719308,3.70544273020927,4.09837893232806,3.31898269034745,4.45105100147753,2.81102801560318,3.78317211491674,4.611712150746,2.95384862491409,4.04030566242908,3.28788769568176,3.82206391692995,4.16223884314821,3.41202691152261
4.37212941891621,2.62230870428296,4.21175858937083,2.64868246380206,4.63293093760646,2.59071667234805,4.97306554009337,2.60368865311648,4.03337796260312,2.68868861546809,3.42359087499727,4.42107475749014,2.99419327108148,4.14444256712089,2.09005714465158,4.45787623021598,3.07113840454748,3.87863890921473,2.98587797726432,4.66463209449017,2.46629990263065,4.20366518112368,1.89972106293243,4.69421791344565,2.68278175398591,4.07994753966722,2.21141148681039,5.08114551047717,2.43047359516408,4.33290534523329,2.17781298242183,4.9817692911402,2.06745151090906,4.93819613967893,2.828493496515,4.05073941094302,2.8983696312495,4.7602740839848,2.93955369898135,5.13589147637807,1.89493903467372,4.09334375540107,1.63436332917342,4.89625133106902,3.03762767203365,4.92830159444595,2.9759848836507,4.59325398558159,2.60804878814573,4.59118093940998,2.72970084221063,3.9940658730942,2.34812141408684,4.4857326937659,3.08455021848734,3.73958086315424,3.13712360632043,4.59842754247405,2.357990096738,4.28696591089989
